ticket_id,created_at,resolved_at,category,resolution_hours,description
TICK-00457,2024-09-15 03:36:00,2024-09-15 22:33:33.107912,Feature Usage,18.959196642306914,"""I'm having trouble figuring out how to create recurring tasks in the app. I've tried following the instructions in the help center, but I'm still confused on how to set it up. Can you provide some guidance on the best way to schedule recurring tasks?"""
TICK-02639,2024-09-15 05:25:00,2024-09-15 06:48:28.856910,Billing/Subscription,1.391349141582803,"""I was billed for an upgraded plan that I did not request. I would like to dispute the charge and be refunded for the incorrect amount. Can you please review my account and resolve this billing discrepancy as soon as possible?"""
TICK-03198,2024-09-15 09:11:00,2024-09-15 16:45:27.254644,Feature Usage,7.574237401135035,"""I'm having trouble figuring out how to properly use the new collaboration feature on the platform. Whenever I try to invite a colleague to a project, it doesn't seem to work as expected. Can you provide some guidance on the best practices for using this feature effectively? I really need to get this sorted out as soon as possible for a crucial project."""
TICK-00898,2024-09-15 09:53:00,2024-09-15 23:24:28.425839,Performance/Speed,13.524562732993392,"""The website is taking significantly longer to load than usual, especially during peak hours. It's impacting our productivity and causing frustration among our team. Can you investigate and help us resolve this speed issue as soon as possible?"""
TICK-03042,2024-09-15 09:56:00,2024-09-16 04:42:36.098142,Integration/API,18.776693928466617,"""I'm trying to set up the integration with our new CRM system, but I keep getting an error message when trying to connect. I've double-checked all the API keys and endpoints, but I'm still unable to get it to work. Can someone please help me troubleshoot this integration issue?"""
TICK-04832,2024-09-15 10:10:00,2024-09-15 15:12:46.080984,Performance/Speed,5.046133606537449,"""The platform is taking longer than usual to load and is experiencing frequent timeouts, making it difficult to complete tasks efficiently. This issue has been occurring for the past couple of days and is impacting our team's productivity. We need assistance in resolving this performance issue as soon as possible."""
TICK-00636,2024-09-15 11:56:00,2024-09-15 19:27:57.135080,Integration/API,7.53253752233248,"""I'm experiencing issues with connecting my app to your API. I've followed the integration setup guide, but I keep getting errors when trying to fetch data. Can you please assist me in resolving this issue as soon as possible? Thank you!"""
TICK-03136,2024-09-15 12:19:00,2024-09-16 02:38:56.956568,Feature Usage,14.332487935589572,"""I'm having trouble figuring out how to set up recurring tasks in the app. I've looked through the options but can't seem to find the right way to do it. Can someone provide step-by-step instructions on how to accomplish this? Thank you!"""
TICK-04097,2024-09-15 12:32:00,2024-09-15 13:37:29.227112,Feature Usage,1.0914519755350323,"""I'm having trouble figuring out how to use the new chat feature on the website. I can't seem to find the option to start a chat with a customer service representative. Can you please provide some guidance on how to access this feature? Thank you!"""
TICK-02235,2024-09-15 13:15:00,2024-09-16 00:46:33.846811,Performance/Speed,11.526068558580764,"- ""Hi, I've been experiencing really slow loading times when trying to access my dashboard and it's been causing a lot of frustration. Is there anything that can be done to improve the speed or optimize the system?""
- ""I keep getting timeouts when trying to run reports and it's becoming a major issue for me. It's really impacting my workflow and I need some assistance with how to resolve this."""
TICK-03361,2024-09-15 13:59:00,2024-09-16 03:53:18.287845,Integration/API,13.905079956991305,"""Hi, I'm trying to connect our CRM system with your platform using the API, but I keep getting an error message. I've double-checked the API key and endpoints, and everything seems to be set up correctly on our end. Can you please help me troubleshoot this issue and ensure that the integration is working smoothly?"""
TICK-00690,2024-09-15 14:55:00,2024-09-18 00:20:44.108906,Miscellaneous,57.428919140654,"""I can't seem to find the download button for the document I need. I've tried looking in different tabs and sections of the platform but still no luck. Can you please provide some guidance on how to access the download feature?"""
TICK-01326,2024-09-15 15:22:00,2024-09-15 16:24:41.643683,Billing/Subscription,1.0449010230735576,"""I was charged incorrectly for my subscription renewal, and I would like to dispute the extra fees. I have also been trying to upgrade my plan, but the payment keeps failing no matter which card I use. Can you help me resolve these billing issues as soon as possible?"""
TICK-01047,2024-09-15 16:41:00,2024-09-16 09:05:25.041306,Integration/API,16.406955918307727,"""I'm trying to connect our CRM system with your platform using the API, but I keep getting an error message when I try to make a request. Can you please help me troubleshoot why the integration isn't working properly? We need to sync our customer data as soon as possible, so any assistance would be greatly appreciated."""
TICK-04703,2024-09-15 20:53:00,2024-09-16 20:37:18.882442,Billing/Subscription,23.738578456181052,"""I was charged twice for my subscription this month and I need help getting the extra charge refunded. Can you also confirm that my plan has been successfully upgraded to the premium version? Thank you for your assistance."""
TICK-02597,2024-09-15 21:55:00,2024-09-16 17:48:34.544369,Performance/Speed,19.892928991401646,"""Hi, I've been experiencing really slow loading times when trying to access my account. It takes forever to navigate between pages and it's making it really difficult to get my work done. Is there anything I can do to improve the speed or is this a system issue?""
"
TICK-04833,2024-09-15 22:38:00,2024-09-16 01:10:44.590154,Integration/API,2.5457194871894484,"""I'm experiencing issues with syncing data between our CRM and our email marketing platform. The API seems to be returning errors when trying to fetch contact information. This has been impacting our email campaigns and overall workflow. Can someone please help troubleshoot this API integration problem?"""
TICK-02083,2024-09-16 05:30:00,2024-09-16 20:17:27.219844,Performance/Speed,14.790894401047678,"""The website is taking an unusually long time to load, and sometimes it even times out before everything loads properly. This is causing frustration for our team members trying to access important information and complete their work efficiently. We need assistance to address this issue as soon as possible to avoid further disruptions to our productivity."""
